pk,type,borrow_fee,create_time,borrow_time,member_fk
3044,2,6768.72,2023-03-23 20:58:52,4,689
3045,2,7346.71,2023-07-24 04:52:36,6,298
3046,1,4858.31,2023-07-30 23:00:32,1,695
3047,2,6920.82,2023-01-28 16:45:40,6,720
3048,2,4164.50,2022-11-21 14:43:36,6,686
3049,2,1997.88,2023-10-30 04:14:44,4,205
3050,2,2978.79,2024-01-14 05:48:31,5,227
3051,2,7117.38,2022-12-22 14:20:05,3,647
3052,2,4636.39,2023-03-22 16:48:24,2,664
3053,2,1860.00,2023-04-30 05:29:29,3,530
3054,2,1055.98,2024-01-19 10:31:08,4,6
3055,2,116.90,2023-12-05 04:01:45,2,40
3056,2,5578.24,2022-12-21 06:50:46,3,233
3057,2,8061.18,2022-11-02 20:59:58,3,456
3058,2,1780.67,2023-06-24 02:23:29,2,108
3059,2,3665.24,2023-12-23 05:31:03,7,549
3060,2,6269.82,2023-03-25 22:11:54,3,534
3061,2,2340.10,2023-03-01 14:17:17,4,22
3062,2,6343.11,2022-10-17 23:44:52,4,176
3063,2,3025.78,2022-09-23 12:53:44,5,99
3064,2,688.94,2023-07-27 18:33:47,4,745
3065,2,6108.84,2022-11-18 10:43:57,2,381
3066,2,4440.84,2022-10-19 05:33:23,5,188
3067,2,4906.22,2023-05-28 20:45:11,3,8
3068,2,5692.30,2022-08-23 03:45:49,2,541
3069,1,9039.20,2023-12-27 11:16:27,1,443
3070,2,3853.53,2022-11-24 12:45:05,6,61
3071,2,1764.57,2023-06-22 05:05:37,7,887
3072,2,30.16,2023-08-06 23:42:34,5,987
3073,2,9019.79,2023-01-10 20:16:54,3,634
3074,2,6681.29,2022-12-20 15:20:39,3,116
3075,2,8369.53,2022-11-09 05:48:38,3,250
3076,2,3238.82,2023-03-31 10:42:20,2,854
3077,2,645.78,2022-09-17 21:15:30,3,96
3078,2,5440.26,2023-01-05 12:29:00,8,16
3079,2,7059.15,2023-08-23 13:42:56,9,915
3080,2,9322.35,2022-12-11 20:45:53,2,947
3081,2,1293.17,2022-10-05 11:42:46,3,847
3082,2,7010.94,2024-01-11 22:43:55,4,826
3083,2,9014.42,2024-01-19 18:58:07,5,754
3084,2,5415.41,2023-12-02 06:33:25,5,928
3085,2,6090.38,2024-01-14 07:09:49,4,380
3086,2,6226.35,2023-07-28 09:59:22,7,298
3087,2,2534.51,2023-07-10 12:48:28,3,252
3088,2,3849.47,2023-02-12 12:44:35,6,927
3089,2,9934.71,2023-05-07 19:51:18,2,600
3090,2,5910.15,2023-01-02 17:24:29,4,965
3091,2,8544.10,2023-01-31 01:41:44,7,163
3092,2,2738.30,2023-08-25 16:58:45,4,832
3093,2,2649.14,2023-03-11 14:08:17,5,912
3094,2,417.98,2022-09-06 02:04:01,4,107
3095,2,9793.01,2024-02-01 12:42:04,4,132
3096,2,7094.99,2023-05-15 13:01:10,3,152
3097,2,4190.56,2023-09-07 11:27:38,3,432
3098,2,4977.32,2023-10-01 13:28:50,5,542
3099,2,9755.68,2023-09-12 17:45:47,6,333
3100,2,2863.93,2023-10-24 00:16:08,6,957
3101,2,2105.92,2023-03-07 23:26:11,3,583
3102,2,1842.85,2023-12-05 09:35:12,5,604
3103,2,9365.97,2022-12-19 17:28:35,4,914
3104,2,1717.57,2022-09-17 20:36:43,6,390
3105,2,63.40,2024-02-17 14:16:10,8,524
3106,2,4202.13,2024-01-11 19:02:12,8,98
3107,2,5882.97,2023-06-16 06:32:54,7,748
3108,2,1338.53,2023-08-05 02:25:36,4,777
3109,2,2487.86,2023-12-13 19:02:01,5,661
3110,2,7424.92,2023-10-10 03:18:52,6,660
3111,2,3948.89,2023-06-01 10:28:36,2,533
3112,1,9161.61,2023-06-25 09:01:47,1,727
3113,2,9370.91,2023-06-22 19:14:54,6,375
3114,2,3308.06,2022-10-04 12:48:00,2,275
3115,2,1456.90,2023-10-19 22:40:22,2,816
3116,2,7339.53,2024-01-01 22:52:36,3,958
3117,2,4190.63,2023-08-02 21:14:30,2,575
3118,2,1401.37,2022-11-19 08:17:01,3,97
3119,1,14.05,2023-11-18 17:35:30,1,717
3120,2,4034.42,2023-06-29 12:38:01,5,579
3121,2,3448.10,2023-11-14 15:12:23,4,310
3122,2,966.36,2024-01-08 15:33:39,3,882
3123,2,88.86,2024-01-22 16:29:19,3,485
3124,2,8933.37,2022-10-09 03:12:49,3,479
3125,2,154.55,2023-07-31 07:31:40,5,743
3126,2,9216.89,2023-04-25 09:35:49,3,811
3127,2,1349.17,2023-03-17 18:37:12,2,998
3128,2,9667.23,2023-07-01 11:49:21,7,70
3129,2,6933.93,2023-06-30 07:50:46,5,601
3130,1,5617.17,2023-05-24 05:45:41,1,624
3131,2,1566.86,2023-07-24 16:04:39,3,475
3132,2,5389.39,2022-12-31 17:52:28,3,155
3133,2,4954.04,2022-12-23 03:21:02,3,871
3134,2,7426.04,2023-02-24 22:28:26,4,219
3135,2,273.69,2023-05-14 01:56:02,2,708
3136,2,6603.34,2022-09-20 22:52:47,4,850
3137,2,2945.66,2023-07-05 09:33:41,2,495
3138,2,7712.57,2022-09-16 20:36:47,5,703
3139,2,5677.56,2022-11-20 04:55:11,7,607
3140,2,9202.25,2023-01-06 15:42:07,2,220
3141,2,1424.14,2023-01-19 09:38:31,3,688
3142,2,6133.53,2023-05-04 04:22:45,5,266
3143,2,5832.15,2023-11-18 18:59:32,5,258
3144,2,7690.94,2023-12-04 13:56:10,4,55
3145,2,924.88,2022-10-20 13:13:25,5,836
3146,2,6403.22,2023-09-05 02:07:18,8,680
3147,1,5361.98,2023-11-10 13:30:25,1,4
3148,2,3675.81,2023-02-02 08:04:44,4,531
3149,2,3337.53,2022-10-11 09:19:30,4,649
3150,2,1597.77,2023-04-15 10:53:23,8,813
3151,2,1116.80,2024-01-02 20:03:21,4,287
3152,2,1210.70,2023-04-16 18:50:38,6,786
3153,2,5583.26,2023-08-17 17:43:32,7,535
3154,2,6829.38,2024-02-01 23:09:47,6,754
3155,2,1277.80,2023-09-04 14:05:29,2,193
3156,2,1667.33,2024-04-06 00:56:42,7,437
3157,2,8422.76,2023-06-24 07:21:11,3,712
3158,2,5483.68,2023-10-19 20:07:41,3,971
3159,2,7463.20,2022-12-13 09:45:15,5,933
3160,2,9271.91,2023-09-13 12:45:47,6,595
3161,2,893.79,2023-12-08 10:11:26,4,463
3162,1,5025.17,2023-01-23 16:54:43,1,883
3163,1,6051.53,2023-08-04 22:38:16,1,212
3164,2,9163.60,2023-10-04 11:40:12,4,410
3165,2,9856.74,2023-08-04 21:26:35,11,144
3166,2,6796.33,2023-05-11 23:12:25,3,270
3167,2,8811.67,2022-12-25 13:49:48,6,933
3168,2,3729.08,2023-10-17 21:36:18,8,29
3169,2,5470.48,2023-02-05 04:08:05,2,283
3170,2,7916.53,2022-08-09 02:12:06,2,739
3171,2,9853.75,2023-12-01 12:23:38,3,746
3172,2,9890.13,2023-01-21 08:20:47,6,80
3173,2,2827.63,2023-01-08 08:58:26,2,24
3174,2,53.30,2022-08-22 19:02:14,4,666
3175,2,7205.94,2023-05-18 22:44:32,7,247
3176,2,9253.37,2022-10-23 04:25:13,5,176
3177,2,4995.20,2023-09-11 05:00:34,6,27
3178,2,8143.72,2024-01-27 22:33:08,3,88
3179,2,1117.76,2023-06-03 04:54:05,8,890
3180,2,875.96,2023-06-21 09:42:07,5,900
3181,2,2279.89,2023-07-14 02:15:50,2,148
3182,2,8835.92,2022-12-20 19:03:22,3,894
3183,2,7688.10,2023-01-02 14:55:53,4,116
3184,2,4650.50,2023-03-06 23:50:21,3,563
3185,2,9282.73,2023-04-08 21:43:23,7,76
3186,2,2197.63,2023-04-17 04:38:56,4,975
3187,2,9047.11,2023-04-10 05:57:13,3,973
3188,2,5333.53,2023-11-01 08:16:47,6,471
3189,2,4369.06,2023-06-04 02:00:18,4,122
3190,2,6533.28,2023-08-31 06:06:18,3,217
3191,2,356.90,2023-06-17 13:49:27,8,690
3192,2,9487.83,2023-07-25 14:36:36,2,560
3193,2,1765.06,2023-10-03 13:30:56,5,609
3194,2,8135.69,2023-09-26 21:59:02,2,213
3195,1,4631.56,2023-05-05 06:18:52,1,10
3196,2,4880.44,2022-12-01 10:14:28,8,607
3197,2,9805.52,2023-02-17 23:46:13,4,69
3198,2,9082.28,2023-07-19 12:43:02,3,148
3199,2,3525.13,2023-07-09 21:55:18,2,459
3200,2,9245.93,2022-10-03 19:53:22,7,390
3201,2,3810.08,2024-01-19 17:27:47,4,556
3202,2,5380.44,2023-07-09 04:45:14,2,457
3203,2,256.35,2023-04-12 22:12:54,4,31
3204,2,1609.94,2022-10-12 01:35:15,5,168
3205,1,7095.14,2023-12-31 02:11:14,1,930
3206,2,8451.59,2023-02-14 22:37:36,5,531
3207,2,4698.18,2022-10-16 20:41:01,3,275
3208,2,1650.72,2023-05-01 22:48:14,4,530
3209,2,9132.13,2022-10-04 09:30:56,5,417
3210,2,2409.52,2023-08-01 18:03:18,3,638
3211,2,6172.92,2023-05-08 13:24:08,3,520
3212,2,6805.07,2023-02-15 14:38:59,6,438
3213,2,9555.37,2023-12-24 17:35:27,2,170
3214,2,2089.27,2023-06-04 16:03:42,3,646
3215,2,1537.57,2022-12-22 17:01:46,4,603
3216,2,6011.71,2023-12-28 07:34:14,3,358
3217,2,6656.82,2023-03-09 09:05:53,6,345
3218,2,6001.87,2022-11-10 17:14:00,3,30
3219,2,6666.40,2023-11-14 23:11:36,8,897
3220,2,3567.33,2023-09-08 14:47:02,3,615
3221,2,8398.83,2023-12-16 15:14:20,5,567
3222,1,377.20,2022-08-01 01:42:37,1,904
3223,2,958.37,2023-09-20 02:32:14,3,657
3224,2,5048.30,2023-09-14 01:21:36,3,582
3225,2,6482.69,2022-12-21 01:56:30,3,138
3226,2,3093.06,2023-12-24 08:47:29,4,328
3227,2,5866.20,2023-12-29 14:18:43,5,750
3228,2,2856.27,2022-10-21 21:47:11,6,836
3229,2,9643.38,2024-01-20 21:10:15,5,380
3230,2,1166.13,2023-09-17 09:33:24,4,544
3231,2,2759.43,2023-07-15 07:34:58,3,36
3232,1,4134.66,2023-09-16 03:23:58,1,772
3233,2,6640.76,2023-04-12 19:41:28,5,91
3234,2,2513.46,2022-09-14 06:11:41,6,436
3235,2,5909.14,2023-04-07 05:37:43,6,412
3236,2,2565.34,2023-05-13 13:45:23,5,166
3237,2,7190.09,2022-08-11 06:15:42,2,904
3238,1,3127.41,2023-06-15 04:54:34,1,578
3239,2,7702.08,2023-05-26 03:34:14,6,166
3240,2,9090.40,2022-11-01 14:06:42,3,760
3241,2,5148.14,2023-03-21 23:39:05,4,693
3242,2,7602.01,2022-10-24 13:51:02,4,640
3243,2,9193.11,2023-04-15 22:22:20,4,280
3244,2,3968.21,2023-05-11 11:53:24,4,295
3245,2,3168.08,2023-04-22 15:53:16,4,943
3246,2,2469.06,2023-06-24 06:56:39,3,800
3247,1,383.63,2022-10-18 00:43:09,1,303
3248,2,2831.60,2022-10-12 22:23:47,3,513
3249,2,9657.69,2022-12-12 10:22:32,3,794
3250,1,8510.35,2022-09-18 23:02:31,1,629
3251,2,6852.81,2023-08-26 18:07:45,7,808
3252,2,3316.04,2023-07-31 04:00:30,2,695
3253,2,2362.33,2023-09-06 21:56:59,3,671
3254,2,7173.23,2023-01-02 12:49:11,2,83
3255,2,6465.34,2022-09-03 19:51:35,5,666
3256,2,7791.05,2023-01-21 05:17:43,4,19
3257,2,4112.64,2023-07-19 11:55:28,6,641
3258,2,5552.22,2023-09-05 17:22:27,3,193
3259,2,3256.04,2023-10-21 03:36:52,4,92
3260,2,499.01,2022-11-06 04:31:06,3,370
3261,2,4468.47,2023-06-15 14:30:24,3,180
3262,2,1512.71,2023-10-11 06:14:23,2,125
3263,2,5805.86,2023-09-13 09:24:06,4,33
3264,2,9662.01,2024-01-23 21:37:16,5,6
3265,2,1326.83,2022-09-07 10:58:33,3,191
3266,2,11.68,2022-10-15 19:21:44,5,11
3267,2,7627.52,2024-01-13 15:01:23,5,476
3268,2,8621.25,2023-09-09 04:12:14,6,402
3269,2,1899.41,2023-06-18 05:25:25,5,122
3270,2,2556.67,2023-07-13 06:45:15,5,884
3271,2,743.31,2023-05-30 22:49:09,5,874
3272,2,4092.92,2023-05-23 12:18:52,2,86
3273,2,1166.01,2023-07-18 15:24:17,6,431
3274,2,9783.55,2023-12-02 02:18:11,5,59
3275,2,4815.60,2024-02-04 13:33:11,4,37
3276,2,6591.81,2022-09-14 03:09:36,3,614
3277,2,2139.81,2022-11-23 12:58:13,3,154
3278,2,2475.78,2023-05-30 00:25:24,3,109
3279,2,7459.83,2023-09-13 19:19:43,4,217
3280,2,2635.13,2023-02-03 21:06:49,5,300
3281,2,9995.22,2023-11-01 00:12:42,2,512
3282,2,9626.65,2023-04-16 18:53:46,9,813
3283,2,8460.69,2022-10-26 08:50:00,4,100
3284,2,3917.45,2022-10-12 04:43:47,2,160
3285,2,8987.04,2022-08-21 13:07:23,2,523
3286,2,561.23,2022-10-21 12:54:01,4,275
3287,2,8794.91,2022-10-03 16:32:55,2,648
3288,2,4832.13,2022-09-27 03:23:42,3,271
3289,2,1621.08,2022-12-13 09:08:14,2,573
3290,1,5543.62,2022-10-18 09:01:35,1,774
3291,2,8445.07,2023-03-28 15:19:06,3,35
3292,2,3611.52,2023-12-11 11:35:07,3,447
3293,2,7876.26,2022-10-24 09:34:06,3,209
3294,2,1704.77,2022-11-16 13:23:28,4,506
3295,2,3312.57,2023-02-15 23:03:37,3,522
3296,2,800.91,2022-10-24 19:16:13,5,649
3297,2,6289.87,2023-04-22 15:17:34,6,91
3298,2,9718.22,2023-05-07 13:57:23,3,373
3299,2,9641.99,2023-02-08 02:56:35,4,157
3300,2,5518.35,2023-06-15 10:52:23,3,114
3301,2,4837.84,2023-09-04 00:30:51,4,281
3302,2,9753.47,2022-12-14 14:13:01,7,405
3303,2,38.68,2023-11-15 07:17:01,3,263
3304,2,8813.89,2024-01-05 19:14:35,8,28
3305,2,5875.04,2022-12-23 12:45:13,4,647
3306,2,3818.60,2022-10-10 09:49:25,3,121
3307,2,3648.26,2023-11-19 18:20:03,4,263
3308,2,554.35,2023-06-21 21:12:58,3,162
3309,2,9495.87,2023-06-30 10:11:14,3,762
3310,2,7486.62,2024-01-28 11:03:14,6,380
3311,2,4118.82,2023-11-12 17:19:59,2,265
3312,2,2164.81,2023-09-01 13:57:54,2,616
3313,2,2686.19,2022-10-02 02:52:01,3,550
3314,2,4984.57,2024-02-03 05:42:51,4,485
3315,2,5116.32,2023-09-17 06:04:42,7,333
3316,2,4841.33,2022-10-09 23:17:13,6,352
3317,2,849.74,2022-12-25 22:13:03,4,794
3318,2,4037.11,2023-08-09 12:13:44,5,93
3319,2,3868.63,2022-11-14 12:02:38,5,878
3320,2,2873.43,2022-09-21 23:28:03,6,527
3321,2,2608.91,2023-12-03 11:48:15,5,332
3322,2,4949.74,2022-12-28 21:53:43,3,529
3323,2,5869.52,2024-01-25 23:32:50,4,932
3324,2,8225.69,2024-03-18 10:49:10,6,789
3325,2,9460.83,2022-10-07 01:38:44,2,942
3326,2,1547.05,2024-01-09 02:47:03,4,174
3327,2,9410.22,2023-03-08 09:54:17,3,184
3328,2,8230.13,2022-08-29 23:19:59,2,562
3329,1,5277.01,2022-08-25 23:54:07,1,769
3330,1,7581.50,2023-12-22 07:00:22,1,203
3331,2,145.62,2022-12-03 13:11:18,5,357
3332,2,1099.97,2023-09-26 08:04:45,7,167
3333,2,7900.81,2023-05-04 23:00:01,7,747
3334,2,6830.90,2023-07-14 18:42:17,4,336
3335,2,2263.01,2023-03-23 09:28:02,8,840
3336,2,7327.86,2023-06-10 08:31:11,3,202
3337,2,5793.78,2022-10-30 15:43:36,3,838
3338,2,7189.47,2023-03-19 22:01:08,6,501
3339,2,6980.74,2023-04-12 11:49:02,5,42
3340,2,9451.69,2023-07-22 01:03:51,3,103
3341,2,2993.02,2024-01-13 00:26:09,9,28
3342,2,7825.79,2023-12-14 17:11:42,4,110
3343,2,7690.42,2022-10-30 15:47:33,5,100
3344,2,1391.76,2023-07-02 17:17:49,7,375
3345,2,2181.50,2024-01-23 02:33:52,4,347
3346,2,6148.94,2023-03-07 20:44:15,4,728
3347,2,6921.93,2023-12-01 14:50:15,3,393
3348,2,5052.73,2023-08-25 16:38:14,5,57
3349,2,7739.66,2023-09-28 11:51:24,3,301
3350,2,8833.93,2023-03-09 15:56:02,7,183
3351,2,3753.27,2023-12-23 11:10:13,3,201
3352,2,7681.73,2024-01-25 06:55:03,4,623
3353,2,5332.45,2023-12-23 05:48:30,7,902
3354,2,5821.49,2023-04-19 07:17:27,6,510
3355,2,2590.56,2023-01-23 09:40:44,5,963
3356,2,1897.16,2023-05-18 08:44:23,4,373
3357,2,3029.99,2023-08-12 04:58:11,5,427
3358,2,8268.35,2023-01-19 07:19:24,2,474
3359,2,9003.02,2023-06-09 16:32:29,6,874
3360,2,7394.95,2023-08-06 16:50:08,4,156
3361,2,9724.58,2023-03-02 16:40:58,5,219
3362,2,6109.99,2022-10-24 03:26:08,4,253
3363,2,8865.75,2024-02-07 03:05:47,5,956
3364,2,2041.96,2023-05-12 00:50:31,7,386
3365,2,6736.99,2024-01-04 19:14:34,3,170
3366,2,5911.66,2022-10-12 14:58:01,2,161
3367,2,7172.82,2022-11-14 18:05:48,3,214
3368,2,5546.63,2023-09-02 07:03:31,3,751
3369,2,5456.53,2023-08-02 22:02:53,4,638
3370,2,1821.52,2023-05-08 23:56:19,7,465
3371,2,922.17,2023-06-20 19:35:27,3,245
3372,2,8588.59,2023-03-18 23:29:29,2,518
3373,2,1327.03,2023-07-24 15:37:17,3,457
3374,2,6246.59,2023-03-21 08:42:42,2,668
3375,2,6621.73,2023-11-07 10:10:30,3,591
3376,2,8988.09,2023-12-04 02:49:26,9,23
3377,2,9690.11,2024-01-02 01:34:38,7,855
3378,2,3134.25,2022-08-06 09:18:59,3,426
3379,2,5451.40,2023-09-14 07:14:01,8,221
3380,2,1428.03,2023-04-23 04:36:43,2,625
3381,2,7765.75,2022-12-17 21:55:06,8,405
3382,2,917.02,2023-04-25 21:53:10,5,905
3383,2,5235.46,2022-10-15 10:42:26,4,58
3384,2,4733.65,2022-09-25 22:12:31,4,82
3385,2,7498.98,2022-09-18 07:21:51,3,939
3386,1,1290.87,2022-12-05 20:47:33,1,825
3387,2,273.52,2023-10-14 06:27:51,2,361
3388,2,8736.82,2023-08-06 12:44:11,4,453
3389,2,2590.48,2024-01-16 12:13:57,4,882
3390,2,7904.77,2023-02-18 21:21:54,6,300
3391,2,424.86,2023-06-15 10:46:27,7,874
3392,2,5885.49,2023-12-15 22:34:19,4,25
3393,2,4801.38,2023-09-16 05:31:45,6,236
3394,2,9935.36,2023-05-05 02:46:55,2,204
3395,2,3480.84,2023-08-29 20:41:23,10,915
3396,2,1281.14,2023-01-09 04:53:55,5,948
3397,2,4833.09,2023-12-29 12:54:29,4,90
3398,2,8348.25,2024-01-22 11:32:55,6,630
3399,2,4700.56,2024-01-31 19:49:07,2,323
3400,2,3565.79,2023-04-07 07:20:44,2,158
3401,2,7629.48,2023-09-25 15:32:30,3,532
3402,2,4059.41,2022-12-07 14:39:30,5,435
3403,2,1580.58,2023-10-27 21:21:45,5,92
3404,2,9970.30,2023-10-28 08:14:29,4,18
3405,2,1839.18,2023-08-22 10:32:51,5,351
3406,2,980.01,2023-10-21 10:29:52,10,115
3407,2,7736.16,2022-09-09 22:15:04,5,670
3408,2,5078.01,2023-02-25 11:44:22,4,522
3409,2,1545.53,2023-07-12 16:54:09,4,698
3410,2,1445.51,2023-08-18 09:07:56,6,427
3411,2,4693.18,2023-05-16 13:02:12,6,937
3412,2,5882.17,2023-09-30 17:17:11,6,143
3413,2,6927.37,2022-08-27 13:09:20,3,523
3414,2,7745.56,2023-10-21 02:27:26,2,802
3415,2,5575.54,2024-02-02 18:23:49,6,6
3416,2,590.98,2023-10-15 09:53:21,3,9
3417,2,7676.85,2023-05-02 10:30:21,5,450
3418,2,5313.11,2023-12-25 13:11:17,5,328
3419,2,2030.14,2022-12-16 03:30:42,3,292
3420,2,6186.86,2022-10-09 01:04:52,4,387
3421,2,439.37,2022-12-21 21:41:39,4,292
3422,2,686.06,2024-02-01 01:32:32,3,460
3423,2,9516.55,2022-08-06 16:14:05,2,500
3424,2,1538.98,2023-02-23 06:49:49,7,438
3425,2,8161.75,2022-09-25 00:03:42,3,736
3426,2,5694.79,2023-09-26 18:01:00,8,333
3427,2,7759.67,2023-03-03 18:29:07,3,701
3428,2,7799.63,2023-09-30 03:42:23,4,60
3429,2,7898.62,2023-04-15 04:12:40,5,756
3430,2,9487.24,2023-03-01 18:00:25,6,718
3431,2,3193.42,2023-04-15 12:40:22,3,62
3432,2,8770.51,2023-05-26 17:06:21,2,207
3433,2,6878.07,2023-08-26 20:02:46,8,367
3434,2,7896.12,2022-12-30 19:42:23,4,138
3435,2,1955.12,2022-08-14 09:27:17,3,500
3436,2,7925.30,2023-12-13 01:57:18,4,222
3437,2,6929.59,2023-04-18 06:44:58,6,42
3438,1,9826.29,2023-02-01 23:04:18,1,355
3439,2,5058.92,2023-03-15 00:08:58,7,467
3440,2,3989.06,2023-02-03 13:21:39,6,788
3441,2,4411.31,2024-02-26 14:10:50,5,951
3442,2,4004.75,2023-12-01 10:35:15,2,717
3443,2,142.19,2023-09-18 04:41:01,4,7
3444,2,3111.14,2023-04-26 02:05:43,7,42
3445,2,3068.64,2023-12-13 19:05:26,3,46
3446,2,5442.23,2023-02-23 16:03:19,5,653
3447,2,6706.73,2023-01-20 09:28:50,4,688
3448,1,6262.61,2023-10-07 08:33:31,1,129
3449,2,1419.61,2023-05-27 23:35:12,4,270
3450,2,4236.40,2023-01-10 20:07:53,6,503
3451,2,5916.23,2023-09-02 00:23:10,2,784
3452,2,7487.85,2023-09-24 22:26:43,4,977
3453,2,1243.90,2022-12-21 14:49:27,4,894
3454,2,3675.64,2023-06-03 18:12:39,3,725
3455,2,360.52,2024-01-24 12:42:28,5,56
3456,2,6212.97,2023-12-17 12:06:39,5,55
3457,2,2541.83,2024-02-09 13:43:26,5,37
3458,2,9454.60,2023-01-14 13:54:58,6,483
3459,2,9550.25,2022-11-17 13:00:17,3,652
3460,2,7240.97,2023-06-12 00:47:07,3,799
3461,2,3292.53,2023-01-02 09:51:19,5,138
3462,2,6973.33,2023-01-09 07:31:06,6,138
3463,2,9360.43,2023-05-12 00:23:31,8,42
3464,1,4863.06,2022-09-19 09:47:33,1,681
3465,2,4983.97,2023-04-17 19:06:45,2,502
3466,2,2669.71,2023-11-29 03:49:24,6,50
3467,2,1698.95,2023-02-11 03:12:18,5,157
3468,2,9664.77,2022-09-11 21:06:39,3,791
3469,2,5229.53,2023-06-20 02:02:12,4,799
3470,2,1099.88,2023-02-14 15:12:29,5,41
3471,2,7453.48,2024-01-28 07:31:10,5,285
3472,2,2296.31,2023-08-21 13:23:35,6,369
3473,2,2448.00,2023-12-06 11:23:54,6,928
3474,2,8603.66,2023-01-10 06:44:12,8,196
3475,2,5777.59,2023-05-27 22:35:20,3,207
3476,2,7055.30,2023-09-22 20:28:04,4,582
3477,2,4829.36,2023-10-10 21:43:09,9,333
3478,2,5661.36,2022-09-11 13:41:36,4,68
3479,2,5396.70,2023-04-30 17:01:46,2,316
3480,2,2934.40,2023-06-04 06:37:52,4,964
3481,2,5280.55,2024-01-18 19:41:33,3,374
3482,2,2718.55,2023-11-04 15:44:19,4,232
3483,2,6426.18,2023-03-02 14:43:10,5,658
3484,2,9707.84,2023-05-11 20:46:12,3,586
3485,2,5120.32,2023-03-16 13:11:51,6,912
3486,2,862.34,2023-06-30 10:20:33,9,690
3487,2,9333.42,2024-01-28 03:46:41,4,284
3488,2,947.84,2023-07-25 15:35:27,3,20
3489,2,7350.49,2022-11-13 05:53:31,5,318
3490,2,9483.42,2023-05-05 20:02:09,7,665
3491,2,96.77,2024-02-10 00:16:28,7,6
3492,2,9969.82,2023-07-19 11:52:06,3,459
3493,2,1401.37,2023-02-03 13:53:30,5,732
3494,2,8711.61,2023-01-23 16:52:42,2,643
3495,2,4230.29,2023-10-16 20:17:15,4,892
3496,2,3529.86,2024-02-26 10:21:18,5,340
3497,2,4707.10,2023-01-07 22:35:17,2,696
3498,2,7976.38,2022-09-09 18:04:20,2,917
3499,2,7935.66,2022-10-05 23:19:19,4,782
3500,2,2536.91,2023-01-05 18:04:45,5,292
3501,2,7469.55,2023-09-07 02:37:35,5,281
3502,2,4176.23,2023-01-23 00:13:17,2,618
3503,2,8223.43,2023-09-27 00:59:32,5,977
3504,2,7621.79,2022-10-12 17:02:56,2,580
3505,2,7736.28,2023-11-13 03:29:42,3,265
3506,2,5811.67,2023-03-31 21:07:11,4,534
3507,2,1945.56,2022-08-26 20:54:27,4,610
3508,2,3486.12,2023-02-10 12:34:31,2,197
3509,2,8188.53,2024-02-25 09:04:03,8,389
3510,2,8859.01,2023-06-28 23:09:59,4,245
3511,2,718.05,2023-07-13 08:01:36,4,528
3512,2,6812.37,2022-12-07 15:01:44,3,67
3513,2,7474.80,2023-04-20 15:25:26,4,62
3514,2,7172.89,2023-05-31 18:32:04,4,753
3515,2,6932.95,2023-01-24 01:24:11,7,80
3516,2,8131.82,2023-11-06 11:06:38,3,286
3517,2,2784.03,2023-01-21 23:28:56,3,867
3518,2,7731.05,2023-07-23 23:48:58,4,252
3519,2,3942.93,2023-09-21 15:34:30,5,324
3520,2,3152.43,2023-01-22 20:33:45,7,503
3521,2,3600.07,2023-03-25 20:54:03,7,953
3522,2,6794.59,2022-12-23 02:00:09,4,133
3523,2,5903.21,2023-11-24 05:10:42,5,504
3524,2,4110.90,2023-04-18 09:26:57,4,592
3525,2,5434.49,2023-10-22 08:19:25,4,971
3526,2,8494.83,2023-12-08 16:05:51,5,979
3527,2,1073.71,2022-11-09 08:53:46,4,250
3528,2,6985.67,2023-11-06 18:39:37,4,286
3529,2,5066.27,2023-08-04 09:06:33,2,353
3530,2,7431.37,2024-01-27 05:36:25,3,981
3531,2,1380.88,2022-12-26 10:09:16,9,405
3532,2,5355.58,2023-04-03 16:33:15,7,501
3533,2,9132.89,2023-05-30 21:25:32,4,152
3534,2,5331.22,2023-10-12 21:47:13,2,129
3535,2,6286.33,2023-12-29 12:38:24,2,443
3536,2,9175.14,2023-05-18 19:26:32,2,10
3537,2,8209.95,2023-09-20 17:24:52,4,671
3538,2,5582.92,2023-05-17 11:46:41,4,423
3539,2,5836.76,2023-08-02 07:29:28,4,475
3540,2,7383.96,2023-09-08 01:17:36,2,348
3541,2,9867.33,2023-06-27 19:53:02,5,508
3542,2,952.25,2024-01-26 15:29:45,6,787
3543,2,7434.46,2023-06-01 22:39:33,4,109
3544,2,859.25,2023-04-15 19:51:57,2,853
3545,2,8868.93,2022-11-03 07:37:47,7,105
3546,2,6027.04,2023-05-13 18:19:15,4,119
3547,2,4883.94,2022-08-11 07:23:36,3,904
3548,2,2961.23,2022-09-25 02:16:01,3,574
3549,2,1179.37,2023-03-25 17:42:57,2,1
3550,2,2890.62,2022-12-20 04:19:10,3,730
3551,2,7982.27,2023-12-25 10:26:44,4,447
3552,1,1476.17,2022-10-07 23:02:57,1,130
3553,2,8315.88,2022-12-31 09:48:43,4,529
3554,2,3942.62,2023-04-09 04:19:49,5,486
3555,2,1206.34,2022-11-01 03:47:05,5,875
3556,2,9645.00,2022-08-05 03:58:21,2,860
3557,2,6879.93,2022-12-10 16:29:53,2,211
3558,2,2727.58,2023-03-15 02:00:35,3,488
3559,2,9755.50,2022-10-31 10:45:24,5,640
3560,2,6186.79,2022-08-25 21:16:54,3,541
3561,2,5176.13,2023-12-11 08:28:32,3,663
3562,2,5710.89,2022-09-09 08:27:39,4,798
